Model Used,Question Index,Question,Original Chunk,Chunks Retrieved,Answer,Reference Answer,Prompt Used
Qwen/Qwen3-8B,35,"If I waive my right to reimbursement from another organization, can I still receive reimbursement under this regulation, or am I considered to be covered by the other organization?",Chunk_16,chunk_16; chunk_17; chunk_81; chunk_6; chunk_76; chunk_14; chunk_34; chunk_36; chunk_39; chunk_7,"If you waive your right to reimbursement from another organization, you may still be eligible for reimbursement under this regulation, provided that no other body provides reimbursement for the same trip. The waiver does not automatically mean you are considered to be covered by the other organization. The entitlement to reimbursement under this regulation depends on whether another body provides reimbursement for the same trip. If no other body provides reimbursement, you may still be entitled to reimbursement under this regulation.","For official trips undertaken for a secondary activity, which is performed at the request, suggestion, or instigation of the competent authority, travelers shall only be entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. This applies even if the traveler has waived his or her claim against that body.",v1
Qwen/Qwen3-8B,36,"If I choose not to seek payment from a different entity, does that affect my eligibility for reimbursement under these rules, or would that other entity be considered my primary coverage?",Chunk_16,chunk_16; chunk_60; chunk_55; chunk_18; chunk_13; chunk_12; chunk_19; chunk_40; chunk_34; chunk_36,"If you choose not to seek payment from a different entity, it does not affect your eligibility for reimbursement under these rules. According to the State Travel Expense Act (LRKG), travelers are entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. This applies even if the traveler has waived his or her claim against that body. Therefore, the absence of seeking payment from another entity does not impact your eligibility for reimbursement under the State Travel Expense Act.","For official trips undertaken for a secondary activity, which is performed at the request, suggestion, or instigation of the competent authority, travelers shall only be entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. This applies even if the traveler has waived his or her claim against that body.",v1
Qwen/Qwen3-8B,37,Can I partially waive my travel expense reimbursement?,Chunk_17,chunk_16; chunk_17; chunk_14; chunk_40; chunk_34; chunk_7; chunk_36; chunk_37; chunk_18; chunk_19,"Yes, you can partially waive your travel expense reimbursement. According to the State Travel Expense Act (LRKG) § Entitlement to Travel Expense Reimbursement, the traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses. Such a waiver must be declared in writing or electronically.",The traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses.,v1
Qwen/Qwen3-8B,38,Are you able to accept less than the full amount for your travel costs?,Chunk_17,chunk_18; chunk_48; chunk_2; chunk_55; chunk_13; chunk_28; chunk_57; chunk_5; chunk_7; chunk_26,"Based on the context provided, the reimbursement of travel and flight costs is limited to the cost of the lowest travel class, unless exceptions are permitted by the highest competent authority or its authorized subordinate authority. For flight costs, reimbursement is limited to the lowest flight class, unless exceptions are determined by the Ministry of Finance through administrative regulation. Therefore, in principle, travel costs are reimbursed up to the cost of the lowest class, and it is not explicitly stated that one can accept less than the full amount for travel costs. However, exceptions may be permitted under specific conditions.",The traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses.,v1
Qwen/Qwen3-8B,39,Will I be refunded for costs related to using regular public transport?,Chunk_18,chunk_18; chunk_13; chunk_34; chunk_20; chunk_1; chunk_36; chunk_7; chunk_33; chunk_40; chunk_5,"Yes, costs related to using regular public transport will be reimbursed. According to the State Travel Expense Act (LRKG), necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.",Necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.,v1
Qwen/Qwen3-8B,40,Are expenses for typical public transportation reimbursable?,Chunk_18,chunk_18; chunk_13; chunk_20; chunk_33; chunk_7; chunk_5; chunk_36; chunk_40; chunk_34; chunk_31,"Yes, expenses for typical public transportation are reimbursable. According to the State Travel Expense Act (LRKG) § Reimbursement of Travel and Flight Costs, necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.",Necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.,v1
Qwen/Qwen3-8B,41,What are the circumstances in which reimbursement for a higher class of travel is permitted?,Chunk_19,chunk_36; chunk_19; chunk_65; chunk_18; chunk_16; chunk_13; chunk_1; chunk_6; chunk_40; chunk_2,"Based on the context provided, reimbursement for a higher class of travel is permitted under the following circumstances:

1. For official travelers who, according to paragraph 3, are to be reimbursed for travel or flight costs of the lowest class, if they have a disability degree of at least 50 percent, the expenses for the next higher class shall be reimbursed.

2. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class.","If official travelers have a disability degree of at least 50 percent, the expenses for the next higher class shall be reimbursed. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class.",v1
Qwen/Qwen3-8B,42,Could you please explain the situations that allow for approval of travel expenses beyond standard class?,Chunk_19,chunk_65; chunk_36; chunk_18; chunk_2; chunk_8; chunk_6; chunk_55; chunk_81; chunk_19; chunk_13,"Based on the context provided, the situations that allow for approval of travel expenses beyond standard class are as follows:

1. **Exceptions for the Highest Competent Authority**: The highest competent authority may permit exceptions for its area of responsibility. This allows for flexible, needs-based handling and strengthens the departments’ self-responsibility.

2. **Special Official Reasons**: For officials mentioned in specific sections, expenses may only be reimbursed up to a certain percentage. However, the highest competent authority may refrain from the reduction if there are special official reasons.

3. **Disability or Health Conditions**: For official travelers with a disability degree of at least 50 percent, expenses for the next higher class of travel may be reimbursed. The same concession may also be granted to other official travelers if their physical or health condition justifies the use of a higher class.

4. **Climate Protection Considerations**: Flight costs are reimbursable if the official or economic reasons for using air travel outweigh the climate protection considerations. In such cases, the costs of the lowest flight class are reimbursed, but exceptions may be determined by the Ministry of Finance through administrative regulation.

These provisions allow for exceptions to the standard class reimbursement rules under specific conditions outlined in the State Travel Expense Act (LRKG).","If official travelers have a disability degree of at least 50 percent, the expenses for the next higher class shall be reimbursed. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class.",v1
Qwen/Qwen3-8B,43,Is the cost of a rental car or taxi reimbursed?,Chunk_20,chunk_20; chunk_18; chunk_7; chunk_13; chunk_42; chunk_36; chunk_40; chunk_31; chunk_12; chunk_34,"Yes, the cost of a rental car or taxi may be reimbursed if there is a compelling reason for its use. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.","If, for a compelling reason, a rental car or taxi is used, the necessary costs incurred shall be reimbursed. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.",v1
Qwen/Qwen3-8B,44,Are rental car or taxi expenses covered?,Chunk_20,chunk_20; chunk_7; chunk_29; chunk_13; chunk_23; chunk_18; chunk_31; chunk_33; chunk_40; chunk_5,"Yes, rental car or taxi expenses are covered under the State Travel Expense Act (LRKG) § Reimbursement of Travel and Flight Costs. If, for a compelling reason, a rental car or taxi is used, the necessary costs incurred shall be reimbursed. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.","If, for a compelling reason, a rental car or taxi is used, the necessary costs incurred shall be reimbursed. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.",v1
Qwen/Qwen3-8B,45,How much is the surcharge of mileage allowance in case of difficult roads?,Chunk_23,chunk_23; chunk_22; chunk_69; chunk_20; chunk_7; chunk_12; chunk_65; chunk_18; chunk_26; chunk_36,"The surcharge for the mileage allowance in case of difficult roads, such as unpaved roads or difficult-to-drive field or forest tracks, amounts to  cents per kilometer.",The surcharge amounts to 5 cents per kilometer.,v1
Qwen/Qwen3-8B,46,Could you please clarify the extra cost added to mileage reimbursement when driving on challenging roads?,Chunk_23,chunk_23; chunk_20; chunk_22; chunk_7; chunk_36; chunk_18; chunk_57; chunk_12; chunk_4; chunk_13,"According to the context provided, when journeys on unpaved roads or difficult-to-drive field or forest tracks are regularly required due to the nature of the official business, a surcharge may be granted for the mileage allowance. The surcharge amounts to  cents per kilometer. This surcharge is an extra cost added to the standard mileage reimbursement when driving on challenging roads.",The surcharge amounts to 5 cents per kilometer.,v1
Qwen/Qwen3-8B,47,How much euros is the per diem allowance for a full calendar day of an official trip?,Chunk_24,chunk_24; chunk_26; chunk_27; chunk_25; chunk_35; chunk_57; chunk_48; chunk_46; chunk_55; chunk_28,The per diem allowance for a full calendar day of an official trip is  euros.,"For each full calendar day of an official trip, a per diem allowance of 24 euros is granted to compensate for additional expenses for meals.",v1
Qwen/Qwen3-8B,48,"What is the daily allowance amount, in euros, for official travel covering a complete 24-hour period?",Chunk_24,chunk_24; chunk_28; chunk_57; chunk_26; chunk_22; chunk_23; chunk_35; chunk_55; chunk_48; chunk_2,The daily allowance amount for official travel covering a complete 24-hour period is  euros.,"For each full calendar day of an official trip, a per diem allowance of 24 euros is granted to compensate for additional expenses for meals.",v1
Qwen/Qwen3-8B,49,"In case of an official trip lasting less than one full calendar day, how much is the per diem allowance?",Chunk_24,chunk_24; chunk_26; chunk_25; chunk_70; chunk_27; chunk_35; chunk_48; chunk_46; chunk_55; chunk_2,"In the case of an official trip lasting less than one full calendar day, the per diem allowance is determined based on the duration of the trip. Specifically, for a duration of more than 8 hours, the per diem allowance is **G euros**.","For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance shall be: 6 euros for a duration of more than 8 hours, and 12 euros for a duration of more than 14 hours.",v1
Qwen/Qwen3-8B,50,What is the daily expense rate for business travel that doesn't span a complete 24-hour period?,Chunk_24,chunk_30; chunk_48; chunk_2; chunk_5; chunk_7; chunk_28; chunk_24; chunk_18; chunk_25; chunk_35,"The daily expense rate for business travel that doesn't span a complete 24-hour period is determined as follows: For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance is: G euros for a duration of more than hours, and euros for a duration of more than hours.","For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance shall be: 6 euros for a duration of more than 8 hours, and 12 euros for a duration of more than 14 hours.",v1
Qwen/Qwen3-8B,51,How is the duration of the official trip determined?,Chunk_25,chunk_25; chunk_70; chunk_30; chunk_64; chunk_14; chunk_8; chunk_47; chunk_46; chunk_12; chunk_9,"The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the beginning and/or end has been ordered at the official premises. In the case of several residences or accommodations, the one nearest to the official premises shall be decisive.","The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises, or the beginning and/or end has been ordered at the official premises.",v1
Qwen/Qwen3-8B,52,What factors decide how long the business travel will last?,Chunk_25,chunk_64; chunk_30; chunk_25; chunk_8; chunk_14; chunk_48; chunk_70; chunk_47; chunk_12; chunk_54,"The duration of a business travel is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the beginning and/or end has been ordered at the official premises. In the case of several residences or accommodations, the one nearest to the official premises shall be decisive.","The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises, or the beginning and/or end has been ordered at the official premises.",v1
Qwen/Qwen3-8B,53,Am I entitled to a per diem allowance when going on an official errand?,Chunk_26,chunk_26; chunk_24; chunk_27; chunk_35; chunk_25; chunk_46; chunk_48; chunk_70; chunk_45; chunk_55,"According to the State Travel Expense Act (LRKG) § C Per Diem Allowance, there is no entitlement to a per diem allowance for official errands. However, for errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.","For official errands, there is no entitlement to a per diem allowance.",v1
Qwen/Qwen3-8B,54,Are employees reimbursed for expenses incurred while completing work-related tasks away from their usual work location?,Chunk_26,chunk_12; chunk_40; chunk_7; chunk_39; chunk_16; chunk_38; chunk_14; chunk_34; chunk_33; chunk_36,"Yes, employees are reimbursed for expenses incurred while completing work-related tasks away from their usual work location, as outlined in the State Travel Expense Act (LRKG). The travel expense reimbursement includes various costs such as travel and flight costs, mileage allowance, per diem allowance, necessary additional expenses on official errands, accommodation allowance, expenses incurred during an extended stay at the business location, and other costs. 

The starting and ending points of an official trip are generally determined by the traveler in accordance with the principle of cost-effectiveness. However, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises. In cases where an official trip is commenced and/or concluded at the traveler’s residence, the reimbursement is based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point.

Additionally, if an official trip is undertaken for a secondary activity performed at the request, suggestion, or instigation of the competent authority, reimbursement is granted only to the extent that no other body provides reimbursement for the same trip. 

Furthermore, if an official trip is canceled for reasons not attributable to the official traveler, necessary expenses incurred in preparation, which are eligible for reimbursement under this Act, shall be reimbursed. Necessary expenses incurred for the conduct of official business that are not reimbursable under other sections are reimbursed as incidental expenses.","For official errands, there is no entitlement to a per diem allowance.",v1
Qwen/Qwen3-8B,55,Under what condition can an official errand be covered by per diem allowance?,Chunk_26,chunk_26; chunk_24; chunk_35; chunk_27; chunk_25; chunk_46; chunk_70; chunk_48; chunk_55; chunk_45,"An official errand can be covered by per diem allowance if it lasts more than eight hours, in which case the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1
Qwen/Qwen3-8B,56,When is per diem authorized for official travel?,Chunk_26,chunk_46; chunk_25; chunk_26; chunk_35; chunk_24; chunk_70; chunk_48; chunk_45; chunk_27; chunk_14,"Per diem is authorized for official travel under the following conditions:

1. For each full calendar day of an official trip, a per diem allowance is granted to compensate for additional expenses for meals.  
2. For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance is granted as follows:  
   - **G euros** for a duration of more than **8 hours**, and  
   - **[specific amount]** for a duration of more than **[specific hours]**.  
3. If official travelers receive complimentary meals in the course of their official duties, **50% of the per diem for breakfast** and **25% each for lunch and dinner** for a full calendar day shall be withheld from the entitled per diem. The same applies if meals are provided by a third party and the charge for them is included in the reimbursable travel, flight, accommodation, or incidental expenses.  
4. The per diem allowance is granted for the country that the official traveler last reaches before midnight local time. If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.  
5. For official errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.  
6. For official trips on the occasion of a transfer, secondment, or termination of a secondment, the per diem allowance is granted for the period until arrival at the new place of work. The per diem is granted until the end of the day of arrival, if from the following day onward a separation allowance for staying away is received.  
7. If the stay at the same foreign business location (excluding departure and return days) lasts longer than **10 days**, the foreign per diem according to paragraph **G** shall be reduced by **10%** from the **11th day onward**. The highest competent authority or its authorized subordinate authority may, in justified cases, waive the reduction.  
8. Per diem and accommodation allowances abroad shall be granted in accordance with the provisions of the current version of **§ 1 of the Federal Foreign Travel Expense Regulation (ARV)** and the general administrative regulation on the determination of foreign per diem and accommodation allowances (**ARVVwV**).","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1
Qwen/Qwen3-8B,57,What determines eligibility for per diem reimbursement on work-related trips?,Chunk_26,chunk_35; chunk_26; chunk_24; chunk_27; chunk_25; chunk_55; chunk_7; chunk_48; chunk_16; chunk_36,"Eligibility for per diem reimbursement on work-related trips is determined by several factors outlined in the State Travel Expense Act (LRKG):

1. **Type of Trip**: Per diem allowance is granted for official trips, including those related to transfers, secondments, or terminations of secondments. For these trips, the per diem is granted until the end of the day of arrival, provided that a separation allowance for staying away is received from the following day onward.

2. **Duration of the Trip**: For each full calendar day of an official trip, a per diem allowance is granted. For trips lasting less than one full calendar day, the per diem allowance is calculated based on the duration of the trip, with specific amounts for durations exceeding certain hours.

3. **Complimentary Meals**: If official travelers receive complimentary meals during their trip, a percentage of the per diem allowance is withheld. Specifically, 50% of the per diem for breakfast and 50% each for lunch and dinner are withheld for a full calendar day. This also applies if meals are provided by a third party and the cost is included in reimbursable expenses.

4. **Extended Stay at the Business Location**: For extended stays at the business location, instead of a lump-sum compensation, actual necessary accommodation costs and, for the first three months, a lump sum to compensate for additional meal expenses may be reimbursed.

5. **Travel Duration and Foreign Trips**: For foreign trips, if the stay at the same foreign business location (excluding departure and return days) lasts longer than a specified number of days, the foreign per diem is reduced by a certain percentage from the th day onward. This reduction may be waived in justified cases.

6. **Secondary Activities**: For official trips undertaken for a secondary activity at the request of the competent authority, reimbursement is only provided if no other body covers the same trip.

These factors collectively determine eligibility for per diem reimbursement under the State Travel Expense Act.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1
Qwen/Qwen3-8B,58,What are the rules regarding per diem and official business?,Chunk_26,chunk_24; chunk_27; chunk_46; chunk_26; chunk_25; chunk_70; chunk_35; chunk_55; chunk_48; chunk_75,"The rules regarding per diem and official business are as follows:

1. **Per Diem Allowance**: For each full calendar day of an official trip, a per diem allowance of euros is granted to compensate for additional expenses for meals. For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance shall be: G euros for a duration of more than hours, and euros for a duration of more than hours.

2. **Complimentary Meals**: If official travelers receive complimentary meals in the course of their official duties,  percent of the per diem for breakfast and  percent each for lunch and dinner for a full calendar day shall be withheld from the entitled per diem. The same applies if meals are provided by a third party and the charge for them is included in the reimbursable travel, flight, accommodation, or incidental expenses. The percentages in sentences and shall also apply if the official traveler does not avail himself of the complimentary meals without a compelling reason.

3. **Official Trips Abroad**: The per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time. If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.

4. **Errands**: For official errands, there is no entitlement to a per diem allowance according to paragraph . For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.

5. **Duration of the Official Trip**: The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the beginning and/or end has been ordered at the official premises. In the case of several residences or accommodations, the one nearest to the official premises shall be decisive.

6. **Special Cases**: For official trips on the occasion of a transfer, secondment, or termination of a secondment, the per diem allowance (§ G) is granted for the period until arrival at the new place of work. The per diem is granted until the end of the day of arrival, if from the following day onward a separation allowance for staying away is received; in addition, an accommodation allowance (§ ) is granted.

7. **Extended Stay at the Business Location**: If the stay at the same foreign business location (excluding departure and return days) lasts longer than days, the foreign per diem according to paragraph shall be reduced by percent from the th day onward. The highest competent authority or its authorized subordinate authority may, in justified cases, waive the reduction. Instead of the lump sum accommodation allowance, from the th day onward, the necessary documented accommodation costs shall be reimbursed.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1
Qwen/Qwen3-8B,59,What is the percentage withheld from the entitled per diem allowance in case I receive complimentary meals?,Chunk_27,chunk_27; chunk_26; chunk_75; chunk_24; chunk_55; chunk_35; chunk_31; chunk_25; chunk_48; chunk_70,"The percentage withheld from the entitled per diem allowance in case you receive complimentary meals is not explicitly stated in the provided context. However, it is mentioned that ""percent of the per diem for breakfast and percent each for lunch and dinner for a full calendar day shall be withheld from the entitled per diem."" The specific percentages are not provided in the text.","20% of the daily per diem will be withheld for breakfast, and 40% each for lunch and dinner if a traveler receives complimentary meals, is provided meals by a third party, or does not avail themselves of complimentary meals without a compelling reason.",v1
Qwen/Qwen3-8B,60,How is my daily allowance reduced when meals are provided for free?,Chunk_27,chunk_27; chunk_75; chunk_26; chunk_55; chunk_57; chunk_24; chunk_31; chunk_2; chunk_29; chunk_74,"When meals are provided for free during an official trip, the per diem allowance is reduced. Specifically, a percentage of the per diem for breakfast is withheld, and the same percentage is withheld for lunch and dinner for a full calendar day. The exact percentages are not specified in the provided context, but the reduction is applied to account for the complimentary meals. This regulation aligns with tax considerations and ensures that parts of the per diem are not subject to taxation. The same rule applies if meals are provided by a third party and the cost is included in reimbursable travel expenses. Additionally, if an official traveler does not use the complimentary meals without a compelling reason, the same reduction percentages apply.","20% of the daily per diem will be withheld for breakfast, and 40% each for lunch and dinner if a traveler receives complimentary meals, is provided meals by a third party, or does not avail themselves of complimentary meals without a compelling reason.",v1
Qwen/Qwen3-8B,61,What is the sum received for a necessary overnight stay?,Chunk_28,chunk_28; chunk_74; chunk_35; chunk_48; chunk_26; chunk_27; chunk_55; chunk_75; chunk_25; chunk_24,The sum received for a necessary overnight stay is a lump sum of euros domestically and euros abroad.,"For a necessary overnight stay, official travelers receive a lump sum of 20 euros domestically and 30 euros abroad. Higher accommodation costs shall be reimbursed to the necessary extent.",v1
Qwen/Qwen3-8B,62,How much money is provided to cover the cost of required overnight accommodations?,Chunk_28,chunk_28; chunk_74; chunk_29; chunk_55; chunk_57; chunk_26; chunk_31; chunk_41; chunk_7; chunk_48,"The context provided states that for a necessary overnight stay, official travelers receive a lump sum of euros domestically and euros abroad. However, the specific amounts in euros are not provided in the given context. Higher accommodation costs shall be reimbursed to the necessary extent, as determined by an administrative regulation.","For a necessary overnight stay, official travelers receive a lump sum of 20 euros domestically and 30 euros abroad. Higher accommodation costs shall be reimbursed to the necessary extent.",v1
Qwen/Qwen3-8B,63,What happens when the stay at the same external business location lasts longer than seven days?,Chunk_30,chunk_30; chunk_48; chunk_46; chunk_25; chunk_70; chunk_74; chunk_47; chunk_9; chunk_35; chunk_14,"When the stay at the same external business location lasts longer than seven days, from the eighth day onward, the same reimbursement is granted as would be provided in the case of a secondment. All days between the day of arrival and the day of departure are counted as days of stay.","If the stay at the same external business location lasts longer than seven days, from the eighth day onward the same reimbursement is granted as would be provided in the case of a secondment. All days between the day of arrival and the day of departure are counted as days of stay.",v1
Qwen/Qwen3-8B,64,Could you clarify the implications of a business trip exceeding a week in duration?,Chunk_30,chunk_30; chunk_70; chunk_14; chunk_48; chunk_8; chunk_55; chunk_2; chunk_47; chunk_25; chunk_64,"If a business trip exceeds a week in duration, the implications are as follows:

1. **Reimbursement of Expenses**: From the eighth day of stay at the same external business location onward, the same reimbursement is granted as would be provided in the case of a secondment. This means that the per diem allowance applicable to secondments will be applied from the eighth day onward.

2. **Entitlement to Reimbursement**: The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within six months after the end of the official trip. The period begins the day after the end of the trip. If the trip is extended due to a specific provision, the period ends on the day the trip would have ended.

3. **Documentation and Submission of Receipts**: The competent authorities may require the submission of relevant cost receipts up to six months after the application. If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent. The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.

4. **Extended Stay Abroad**: If the stay at the same foreign business location (excluding departure and return days) lasts longer than a specified number of days, the foreign per diem allowance is reduced by a certain percentage from the specified day onward. The highest competent authority or its authorized subordinate authority may, in justified cases, waive the reduction. From the specified day onward, instead of the lump sum accommodation allowance, the necessary documented accommodation costs shall be reimbursed.

5. **Official Trips Definition**: An official trip is defined as a journey undertaken to conduct official business outside the usual place of work, which has been ordered or approved by the responsible superior. The order or approval must be given in writing or electronically.

6. **Climate Compensation**: There is a statutory anchoring of a climate compensation payment for official flights, which is part of the modern regulatory framework of the State Travel Expense Act.","If the stay at the same external business location lasts longer than seven days, from the eighth day onward the same reimbursement is granted as would be provided in the case of a secondment. All days between the day of arrival and the day of departure are counted as days of stay.",v1
Qwen/Qwen3-8B,65,"For official travel, when would I receive a single expense allowance instead of the usual separate payments for meals and hotels?",Chunk_31,chunk_55; chunk_26; chunk_27; chunk_2; chunk_31; chunk_28; chunk_24; chunk_7; chunk_35; chunk_57,"For official travel, you would receive a single expense allowance instead of the usual separate payments for meals and hotels if generally lower expenses for meals and accommodation are incurred. In such cases, as determined by the highest competent authority or its authorized subordinate authority, you may be compensated by an expense allowance in lieu of the per diem, accommodation allowance, and reimbursement of expenses.","Official travelers, for whom generally lower expenses for meals and accommodation are incurred, may, as determined by the highest competent authority or its authorized subordinate authority, be compensated by an expense allowance in lieu of per diem, accommodation allowance, and reimbursement of expenses under § 8, corresponding to the necessary expenses.",v1
Qwen/Qwen3-8B,66,"Under what circumstances during work travel would I get one payment to cover all costs, rather than being reimbursed individually for things like food and lodging?",Chunk_31,chunk_55; chunk_31; chunk_7; chunk_2; chunk_57; chunk_26; chunk_40; chunk_18; chunk_13; chunk_16,"Based on the context provided, you would receive one payment to cover all costs during work travel under the following circumstances:

1. **When the official traveler is entitled to an expense allowance in lieu of per diem, accommodation allowance, and reimbursement of expenses**. This means that instead of being reimbursed individually for meals and lodging, the traveler may receive a lump sum payment that covers these expenses, as determined by the highest competent authority or its authorized subordinate authority.

2. **During an extended stay at the business location**, where instead of a previous lump-sum compensation, the actual necessary accommodation costs and, for the first three months, a lump sum to compensate for additional meal expenses are reimbursed. This implies a single payment covering accommodation and part of meal expenses for the initial period of an extended stay.

These provisions allow for a consolidated payment to cover travel-related expenses rather than individual reimbursements for specific items like food and lodging.","Official travelers, for whom generally lower expenses for meals and accommodation are incurred, may, as determined by the highest competent authority or its authorized subordinate authority, be compensated by an expense allowance in lieu of per diem, accommodation allowance, and reimbursement of expenses under § 8, corresponding to the necessary expenses.",v1
Qwen/Qwen3-8B,67,When is a lump sum reimbursement granted instead of the travel expense reimbursement?,Chunk_32,chunk_32; chunk_7; chunk_31; chunk_35; chunk_40; chunk_14; chunk_37; chunk_55; chunk_38; chunk_16,"A lump sum reimbursement is granted instead of the travel expense reimbursement for regular or similar official trips, as determined by the highest competent authority or its authorized subordinate authority. This lump sum is based on the average of the individual reimbursements otherwise incurred in a certain period. Additionally, for official travelers for whom generally lower expenses for meals and accommodation are incurred, an expense allowance may be provided in lieu of per diem, accommodation allowance, and reimbursement of expenses.","The highest competent authority or its authorized subordinate authority may, for regular or similar official trips, grant a lump sum reimbursement in lieu of the travel expense reimbursement or individual components thereof, which is to be determined based on the average of the individual reimbursements otherwise incurred in a certain period.",v1
Qwen/Qwen3-8B,68,"Under what circumstances is a single payment used to cover travel costs, rather than standard expense reporting?",Chunk_32,chunk_2; chunk_55; chunk_7; chunk_5; chunk_13; chunk_40; chunk_37; chunk_31; chunk_18; chunk_4,"A single payment is used to cover travel costs, rather than standard expense reporting, in the case of extended stays at the business location. For longer official trips and secondments, instead of the previous lump-sum compensation, the actual necessary accommodation costs and, for the first three months, a lump sum to compensate for additional meal expenses shall be reimbursed. This approach replaces the previous method of standard expense reporting with a single payment structure for these specific circumstances.","The highest competent authority or its authorized subordinate authority may, for regular or similar official trips, grant a lump sum reimbursement in lieu of the travel expense reimbursement or individual components thereof, which is to be determined based on the average of the individual reimbursements otherwise incurred in a certain period.",v1
Qwen/Qwen3-8B,69,What is considered incidental expenses?,Chunk_33,chunk_80; chunk_33; chunk_36; chunk_55; chunk_7; chunk_2; chunk_40; chunk_31; chunk_6; chunk_18,Incidental expenses are considered to be necessary expenses incurred for the conduct of official business that are not reimbursable under §§ to U of the State Travel Expense Act (LRKG). These expenses are to be systematically declared as incidental expenses and may be reimbursed under § of the Act.,Necessary expenses incurred for the conduct of official business that are not reimbursable under §§ 4 to U shall be reimbursed as incidental expenses.,v1
Qwen/Qwen3-8B,70,Could you please define what falls under the category of incidental expenses?,Chunk_33,chunk_80; chunk_33; chunk_60; chunk_36; chunk_55; chunk_7; chunk_31; chunk_6; chunk_2; chunk_18,"Based on the context provided, incidental expenses refer to necessary expenses incurred for the conduct of official business that are not reimbursable under specific sections (§§ to U) of the State Travel Expense Act (LRKG). These expenses are to be systematically declared as incidental expenses and may be reimbursed under § of the LRKG.",Necessary expenses incurred for the conduct of official business that are not reimbursable under §§ 4 to U shall be reimbursed as incidental expenses.,v1
Qwen/Qwen3-8B,71,"If my trip is canceled, will I get reimbursed for necessary pre-trip expenses?",Chunk_34,chunk_34; chunk_14; chunk_39; chunk_40; chunk_16; chunk_7; chunk_37; chunk_36; chunk_38; chunk_18,"Yes, if your trip is canceled for reasons not attributable to you, you may be reimbursed for necessary expenses incurred in preparation, provided these expenses are eligible for reimbursement under the State Travel Expense Act (LRKG).","If official trips are canceled for reasons not attributable to the official traveler, the necessary expenses incurred in preparation, which are eligible for reimbursement under this Act, shall be reimbursed.",v1
